dg_id,player_name,event_name,event_id,fin_text,fin_num,early_out,close_odds,year,year_event_id,year_event_golfer,event_completed,rounds,mean_score,mean_sg,total_sg,major,won_major,top_10,early_out_in_prev_2_events,early_out_in_prev_5_events,fin_num_in_prev_2_events,fin_num_in_prev_5_events,mean_sg_in_prev_2_events,mean_sg_in_prev_5_events,won_major_in_prev_50_events,top_10_in_prev_10_events,top_10_in_prev_20_events
7399,"Glover, Lucas",Wells Fargo Championship,480,CUT,77,1,91.0,2021,2021_480,2021_480_7399,2021-05-09,2,72.5,-0.10649999999999993,-0.21299999999999986,0,0,0,0.0,0.0,40.5,30.4,0.726875000000001,1.37075,0.0,1.0,2.0
5874,"Percy, Cameron",Wells Fargo Championship,480,CUT,77,1,501.0,2021,2021_480,2021_480_5874,2021-05-09,2,74.0,-1.6065,-3.213,0,0,0,2.0,4.0,76.5,66.4,-3.351,-1.4001000000000001,0.0,1.0,2.0
7293,"Walker, Jimmy",Wells Fargo Championship,480,T72,72,0,501.0,2021,2021_480,2021_480_7293,2021-05-09,4,73.25,-1.05975,-4.239,0,0,0,1.0,2.0,52.0,59.2,0.18099999999999883,-1.0385000000000002,0.0,0.0,0.0
8769,"Potter, Jr., Ted",Wells Fargo Championship,480,T72,72,0,501.0,2021,2021_480,2021_480_8769,2021-05-09,4,73.25,-1.05975,-4.239,0,0,0,1.0,3.0,46.5,62.0,-0.30624999999999947,-1.4979500000000006,0.0,1.0,1.0
22050,"Suh, Justin",Wells Fargo Championship,480,CUT,77,1,201.0,2021,2021_480,2021_480_22050,2021-05-09,2,77.5,-5.1065,-10.213,0,0,0,0.0,1.0,31.5,36.6,0.9717499999999999,0.9325999999999997,0.0,1.0,1.0
6457,"Van Pelt, Bo",Wells Fargo Championship,480,T65,65,0,501.0,2021,2021_480,2021_480_6457,2021-05-09,4,72.5,-0.30974999999999997,-1.2389999999999999,0,0,0,1.0,2.0,57.0,55.8,-1.1812500000000004,-1.2975500000000004,0.0,0.0,0.0
18238,"Ancer, Abraham",Wells Fargo Championship,480,2,2,0,51.0,2021,2021_480,2021_480_18238,2021-05-09,4,68.75,3.44025,13.761,0,0,1,0.0,0.0,11.5,18.8,2.226875000000001,1.5435500000000002,0.0,2.0,3.0
8605,"Jones, Matt",Wells Fargo Championship,480,T37,37,0,91.0,2021,2021_480,2021_480_8605,2021-05-09,4,71.25,0.94025,3.761,0,0,0,0.0,1.0,13.5,33.0,2.4202500000000007,1.1632000000000002,0.0,2.0,3.0
20706,"Wallace, Matt",Wells Fargo Championship,480,T6,6,0,91.0,2021,2021_480,2021_480_20706,2021-05-09,4,69.75,2.4402500000000003,9.761000000000001,0,0,1,0.0,1.0,26.0,29.6,0.9977499999999997,1.3646499999999997,0.0,1.0,2.0
11082,"Burgoon, Bronson",Wells Fargo Championship,480,CUT,77,1,351.0,2021,2021_480,2021_480_11082,2021-05-09,2,74.5,-2.1065000000000005,-4.213000000000001,0,0,0,1.0,1.0,45.5,45.0,0.48375,0.25485,0.0,0.0,0.0
15330,"Griffin, Lanto",Wells Fargo Championship,480,T26,26,0,141.0,2021,2021_480,2021_480_15330,2021-05-09,4,71.0,1.1902500000000003,4.761000000000001,0,0,0,2.0,2.0,75.0,48.0,-1.0287500000000007,0.16345000000000062,0.0,1.0,3.0
15164,"Lewis, Tom",Wells Fargo Championship,480,CUT,77,1,201.0,2021,2021_480,2021_480_15164,2021-05-09,2,73.0,-0.6064999999999999,-1.2129999999999999,0,0,0,0.0,0.0,36.5,43.8,0.8518750000000002,0.47245,0.0,0.0,1.0
7881,"Kang, Sung",Wells Fargo Championship,480,CUT,77,1,601.0,2021,2021_480,2021_480_7881,2021-05-09,2,77.0,-4.6065,-9.213,0,0,0,1.0,3.0,70.0,69.8,-1.4828750000000006,-2.7108000000000008,0.0,0.0,0.0
7655,"Molinari, Francesco",Wells Fargo Championship,480,CUT,77,1,141.0,2021,2021_480,2021_480_7655,2021-05-09,2,73.0,-0.6065,-1.213,0,0,0,1.0,2.0,63.5,53.8,-0.9253750000000001,-0.6540499999999997,0.0,3.0,3.0
15852,"Kraft, Kelly",Wells Fargo Championship,480,CUT,77,1,751.0,2021,2021_480,2021_480_15852,2021-05-09,2,76.0,-3.6065,-7.213,0,0,0,1.0,4.0,59.5,68.8,-0.7868750000000004,-1.0098500000000001,0.0,0.0,0.0
11657,"Norlander, Henrik",Wells Fargo Championship,480,CUT,77,1,301.0,2021,2021_480,2021_480_11657,2021-05-09,2,78.0,-5.6065,-11.213,0,0,0,1.0,4.0,61.5,70.2,-1.05625,-2.265800000000001,0.0,1.0,2.0
12808,"Grillo, Emiliano",Wells Fargo Championship,480,T14,14,0,71.0,2021,2021_480,2021_480_12808,2021-05-09,4,70.5,1.6902500000000003,6.761000000000001,0,0,0,1.0,2.0,38.5,35.8,1.5171250000000007,1.4858500000000001,0.0,2.0,3.0
17576,"Conners, Corey",Wells Fargo Championship,480,T43,43,0,36.0,2021,2021_480,2021_480_17576,2021-05-09,4,71.5,0.6902500000000001,2.7610000000000006,0,0,0,0.0,0.0,12.5,10.8,1.8518749999999993,1.9935499999999997,0.0,4.0,7.0
14578,"Henley, Russell",Wells Fargo Championship,480,T72,72,0,81.0,2021,2021_480,2021_480_14578,2021-05-09,4,73.25,-1.05975,-4.239,0,0,0,1.0,2.0,42.0,40.0,0.01712499999999939,0.38460000000000016,0.0,2.0,7.0
6761,"Points, D.A.",Wells Fargo Championship,480,CUT,77,1,2001.0,2021,2021_480,2021_480_6761,2021-05-09,2,76.5,-4.1065000000000005,-8.213000000000001,0,0,0,2.0,5.0,76.5,75.6,-2.1010000000000018,-1.6024000000000012,0.0,0.0,0.0
7636,"Mahan, Hunter",Wells Fargo Championship,480,T54,54,0,1501.0,2021,2021_480,2021_480_7636,2021-05-09,4,72.0,0.19025000000000003,0.7610000000000001,0,0,0,2.0,5.0,75.0,75.6,-1.5159999999999991,-2.4886000000000026,0.0,0.0,0.0
12577,"Woodland, Gary",Wells Fargo Championship,480,5,5,0,141.0,2021,2021_480,2021_480_12577,2021-05-09,4,69.25,2.94025,11.761,0,0,1,1.0,2.0,57.5,47.8,-1.5033749999999995,-0.26099999999999973,1.0,1.0,2.0
18187,"Duncan, Tyler",Wells Fargo Championship,480,CUT,77,1,501.0,2021,2021_480,2021_480_18187,2021-05-09,2,77.0,-4.6065,-9.213,0,0,0,1.0,2.0,57.0,56.2,-0.43124999999999974,0.002449999999999797,0.0,0.0,0.0
19895,"Schauffele, Xander",Wells Fargo Championship,480,T14,14,0,19.0,2021,2021_480,2021_480_19895,2021-05-09,4,70.5,1.69025,6.761,0,0,0,1.0,1.0,39.0,26.8,0.8246249999999993,1.135799999999999,0.0,5.0,9.0
7398,"Schwartzel, Charl",Wells Fargo Championship,480,T14,14,0,141.0,2021,2021_480,2021_480_7398,2021-05-09,4,70.5,1.69025,6.761,0,0,0,0.0,1.0,23.5,48.8,0.9563749999999992,-0.2783500000000001,0.0,0.0,1.0
12965,"Fowler, Rickie",Wells Fargo Championship,480,CUT,77,1,76.0,2021,2021_480,2021_480_12965,2021-05-09,2,73.5,-1.1065,-2.213,0,0,0,0.0,1.0,41.0,49.8,0.3867500000000007,-0.3725999999999995,0.0,0.0,0.0
13470,"Kizzire, Patton",Wells Fargo Championship,480,T58,58,0,176.0,2021,2021_480,2021_480_13470,2021-05-09,4,72.25,-0.05974999999999997,-0.23899999999999988,0,0,0,1.0,2.0,67.5,50.8,-0.6812500000000006,0.2507499999999995,0.0,2.0,3.0
18695,"Hagy, Brandon",Wells Fargo Championship,480,T26,26,0,351.0,2021,2021_480,2021_480_18695,2021-05-09,4,71.0,1.19025,4.761,0,0,0,1.0,3.0,67.5,60.4,-2.9312500000000004,-1.5055500000000006,0.0,0.0,0.0
11382,"Lovemark, Jamie",Wells Fargo Championship,480,CUT,77,1,501.0,2021,2021_480,2021_480_11382,2021-05-09,2,72.5,-0.10650000000000015,-0.2130000000000003,0,0,0,2.0,4.0,75.0,68.8,-1.9522500000000003,-1.7046,0.0,0.0,0.0
14926,"Malnati, Peter",Wells Fargo Championship,480,T43,43,0,601.0,2021,2021_480,2021_480_14926,2021-05-09,4,71.5,0.69025,2.761,0,0,0,2.0,5.0,75.0,75.6,-1.2659999999999991,-1.5497000000000003,0.0,1.0,3.0
21943,"Lebioda, Hank",AT&T Byron Nelson,19,T17,17,0,301.0,2021,2021_19,2021_19_21943,2021-05-16,4,68.0,1.585,6.34,0,0,0,0.0,3.0,32.0,58.4,1.0628749999999991,-0.9570500000000006,0.0,0.0,0.0
13342,"Gibson, Rhein",AT&T Byron Nelson,19,CUT,75,1,501.0,2021,2021_19,2021_19_13342,2021-05-16,2,69.5,0.05900000000000016,0.11800000000000033,0,0,0,1.0,4.0,70.5,73.2,-1.4165,-1.3677999999999997,0.0,0.0,0.0
6930,"Taylor, Vaughn",AT&T Byron Nelson,19,CUT,75,1,251.0,2021,2021_19,2021_19_6930,2021-05-16,2,69.5,0.059,0.118,0,0,0,1.0,3.0,41.5,55.4,0.1645000000000001,-1.17395,0.0,1.0,1.0
19483,"Burns, Sam",AT&T Byron Nelson,19,2,2,0,36.0,2021,2021_19,2021_19_19483,2021-05-16,4,66.5,3.085,12.34,0,0,1,0.0,3.0,20.0,53.6,2.4768750000000006,-0.6693499999999994,0.0,2.0,4.0
11357,"Uihlein, Peter",AT&T Byron Nelson,19,CUT,75,1,101.0,2021,2021_19,2021_19_11357,2021-05-16,2,70.5,-0.9410000000000001,-1.8820000000000001,0,0,0,0.0,0.0,39.5,43.0,0.660249999999999,0.44445000000000034,0.0,0.0,0.0
5716,"Harrington, Padraig",AT&T Byron Nelson,19,CUT,75,1,351.0,2021,2021_19,2021_19_5716,2021-05-16,2,70.5,-0.9409999999999998,-1.8819999999999997,0,0,0,0.0,1.0,62.5,57.8,-0.4773750000000001,-0.84575,0.0,0.0,0.0
14577,"English, Harris",AT&T Byron Nelson,19,T13,13,0,61.0,2021,2021_19,2021_19_14577,2021-05-16,4,67.75,1.8350000000000002,7.340000000000001,0,0,0,1.0,1.0,59.0,46.2,-0.9288750000000012,-0.5345999999999999,0.0,2.0,6.0
19477,"Schenk, Adam",AT&T Byron Nelson,19,T34,34,0,251.0,2021,2021_19,2021_19_19477,2021-05-16,4,68.75,0.8350000000000001,3.3400000000000003,0,0,0,1.0,2.0,47.5,50.8,0.41450000000000076,-0.09714999999999951,0.0,0.0,0.0
13367,"Merritt, Troy",AT&T Byron Nelson,19,T7,7,0,301.0,2021,2021_19,2021_19_13367,2021-05-16,4,67.25,2.335,9.34,0,0,1,1.0,2.0,42.5,45.6,1.0394999999999994,0.41525,0.0,1.0,1.0
13404,"Gligic, Michael",AT&T Byron Nelson,19,T47,47,0,451.0,2021,2021_19,2021_19_13404,2021-05-16,4,69.25,0.3350000000000001,1.3400000000000003,0,0,0,0.0,2.0,43.5,48.8,0.43787499999999957,-0.20105000000000023,0.0,1.0,1.0
13305,"Chappell, Kevin",AT&T Byron Nelson,19,CUT,75,1,251.0,2021,2021_19,2021_19_13305,2021-05-16,2,71.5,-1.9409999999999998,-3.8819999999999997,0,0,0,1.0,2.0,45.5,58.4,0.6976249999999997,-0.2608499999999996,0.0,0.0,0.0
6457,"Van Pelt, Bo",AT&T Byron Nelson,19,CUT,75,1,501.0,2021,2021_19,2021_19_6457,2021-05-16,2,70.0,-0.441,-0.882,0,0,0,0.0,1.0,52.0,53.8,0.18787499999999957,-0.4754000000000003,0.0,0.0,0.0
15575,"Hoge, Tom",AT&T Byron Nelson,19,CUT,75,1,151.0,2021,2021_19,2021_19_15575,2021-05-16,2,71.5,-1.9409999999999998,-3.8819999999999997,0,0,0,2.0,3.0,76.0,52.8,-0.7952499999999998,-0.0664999999999997,0.0,0.0,1.0
11382,"Lovemark, Jamie",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_11382,2021-05-16,2,72.5,-2.941,-5.882,0,0,0,2.0,5.0,76.0,76.2,-0.04525000000000068,-1.8515000000000001,0.0,0.0,0.0
14081,"Hoag, Bo",AT&T Byron Nelson,19,66,66,0,301.0,2021,2021_19,2021_19_14081,2021-05-16,4,70.25,-0.665,-2.66,0,0,0,2.0,5.0,76.0,76.0,-0.29524999999999935,-0.6554,0.0,0.0,0.0
19195,"Rahm, Jon",AT&T Byron Nelson,19,T34,34,0,9.0,2021,2021_19,2021_19_19195,2021-05-16,4,68.75,0.8350000000000001,3.3400000000000003,0,0,0,1.0,1.0,41.0,25.6,0.9353749999999998,1.3440500000000002,0.0,7.0,11.0
19864,"Hammer, Cole",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_19864,2021-05-16,2,69.5,0.059,0.118,0,0,0,1.0,1.0,68.0,45.333333333333336,-0.9866250000000001,-0.6577500000000001,0.0,0.0,0.0
7340,"Hearn, David",AT&T Byron Nelson,19,CUT,75,1,501.0,2021,2021_19,2021_19_7340,2021-05-16,2,69.5,0.05900000000000005,0.1180000000000001,0,0,0,2.0,4.0,76.0,63.6,-1.2952500000000002,-0.5687999999999996,0.0,0.0,1.0
23542,"Champ, Cameron",AT&T Byron Nelson,19,T55,55,0,81.0,2021,2021_19,2021_19_23542,2021-05-16,4,69.5,0.08500000000000008,0.3400000000000003,0,0,0,0.0,2.0,30.0,51.6,0.693749999999999,-0.6651000000000007,0.0,0.0,2.0
13127,"Tway, Kevin",AT&T Byron Nelson,19,CUT,75,1,601.0,2021,2021_19,2021_19_13127,2021-05-16,2,69.5,0.05900000000000005,0.1180000000000001,0,0,0,1.0,3.0,73.5,69.8,-1.2718750000000005,-1.0839000000000003,0.0,0.0,0.0
11330,"Brown, Scott",AT&T Byron Nelson,19,T34,34,0,501.0,2021,2021_19,2021_19_11330,2021-05-16,4,68.75,0.8350000000000001,3.3400000000000003,0,0,0,1.0,3.0,58.0,62.4,-0.2104999999999999,-0.8103999999999992,0.0,0.0,0.0
7293,"Walker, Jimmy",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_7293,2021-05-16,2,69.5,0.05900000000000005,0.1180000000000001,0,0,0,0.0,1.0,50.5,58.6,-0.06212500000000115,-0.13485000000000014,0.0,0.0,0.0
20770,"Munoz, Sebastian",AT&T Byron Nelson,19,T55,55,0,111.0,2021,2021_19,2021_19_20770,2021-05-16,4,69.5,0.08500000000000008,0.3400000000000003,0,0,0,2.0,3.0,76.0,55.2,-1.3272499999999994,-0.019000000000000183,0.0,1.0,3.0
6931,"Byrd, Jonathan",AT&T Byron Nelson,19,CUT,75,1,751.0,2021,2021_19,2021_19_6931,2021-05-16,2,69.5,0.05900000000000016,0.11800000000000033,0,0,0,0.0,2.0,51.0,61.0,-0.028249999999999886,-0.66855,0.0,0.0,0.0
11374,"Hahn, James",AT&T Byron Nelson,19,CUT,75,1,176.0,2021,2021_19,2021_19_11374,2021-05-16,2,69.5,0.05900000000000016,0.11800000000000033,0,0,0,2.0,3.0,76.0,56.6,-0.5452500000000007,-0.25639999999999985,0.0,1.0,4.0
12131,"Anderson, Mark",AT&T Byron Nelson,19,T61,61,0,1001.0,2021,2021_19,2021_19_12131,2021-05-16,4,69.75,-0.16499999999999992,-0.6599999999999997,0,0,0,0.0,3.0,53.0,67.0,0.09675000000000011,-0.7594,0.0,0.0,0.0
7489,"Moore, Ryan",AT&T Byron Nelson,19,CUT,75,1,126.0,2021,2021_19,2021_19_7489,2021-05-16,2,71.0,-1.4409999999999998,-2.8819999999999997,0,0,0,0.0,1.0,46.5,59.2,0.43787500000000024,-0.3232499999999997,0.0,0.0,0.0
21236,"Bryan, Wesley",AT&T Byron Nelson,19,T26,26,0,251.0,2021,2021_19,2021_19_21236,2021-05-16,4,68.5,1.085,4.34,0,0,0,0.0,2.0,36.5,53.8,0.8518749999999998,-1.1662500000000002,0.0,0.0,0.0
14606,"Huh, John",AT&T Byron Nelson,19,CUT,75,1,251.0,2021,2021_19,2021_19_14606,2021-05-16,2,71.0,-1.441,-2.882,0,0,0,2.0,2.0,76.0,60.6,-2.0452499999999993,-0.6457999999999997,0.0,0.0,0.0
19428,"Zalatoris, Will",AT&T Byron Nelson,19,T17,17,0,29.0,2021,2021_19,2021_19_19428,2021-05-16,4,68.0,1.585,6.34,0,0,0,1.0,1.0,59.5,30.4,-0.044125000000000414,1.3207000000000004,0.0,3.0,6.0
7236,"Trahan, D.J.",AT&T Byron Nelson,19,T71,71,0,401.0,2021,2021_19,2021_19_7236,2021-05-16,4,71.75,-2.165,-8.66,0,0,0,1.0,1.0,75.5,64.4,-1.8968749999999999,-0.7770499999999996,0.0,0.0,0.0
18770,"Rozner, Antoine",AT&T Byron Nelson,19,CUT,75,1,126.0,2021,2021_19,2021_19_18770,2021-05-16,2,69.5,0.059,0.118,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19909,"Gellerman, Michael",AT&T Byron Nelson,19,65,65,0,1001.0,2021,2021_19,2021_19_19909,2021-05-16,4,70.0,-0.41500000000000004,-1.6600000000000001,0,0,0,1.0,4.0,66.5,72.4,-0.9820000000000004,-1.8674000000000013,0.0,0.0,0.0
7398,"Schwartzel, Charl",AT&T Byron Nelson,19,T3,3,0,61.0,2021,2021_19,2021_19_7398,2021-05-16,4,66.75,2.835,11.34,0,0,1,0.0,0.0,17.5,36.6,1.4378749999999991,0.6753,0.0,0.0,1.0
11826,"Lee, Danny",AT&T Byron Nelson,19,CUT,75,1,251.0,2021,2021_19,2021_19_11826,2021-05-16,2,70.0,-0.44099999999999995,-0.8819999999999999,0,0,0,1.0,3.0,48.0,59.6,0.5687500000000001,-0.49689999999999984,0.0,0.0,0.0
14007,"Martin, Ben",AT&T Byron Nelson,19,T26,26,0,141.0,2021,2021_19,2021_19_14007,2021-05-16,4,68.5,1.085,4.34,0,0,0,1.0,1.0,43.0,40.4,0.4461250000000002,0.4991999999999999,0.0,1.0,1.0
6252,"Baddeley, Aaron",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_6252,2021-05-16,2,70.0,-0.44099999999999984,-0.8819999999999997,0,0,0,1.0,3.0,61.5,61.4,-0.0495000000000001,-0.1417,0.0,0.0,0.0
14000,"Landry, Andrew",AT&T Byron Nelson,19,CUT,75,1,351.0,2021,2021_19,2021_19_14000,2021-05-16,2,70.0,-0.441,-0.882,0,0,0,1.0,4.0,54.0,67.2,-0.23287499999999994,-1.33645,0.0,0.0,1.0
15634,"Trainer, Martin",AT&T Byron Nelson,19,CUT,75,1,1501.0,2021,2021_19,2021_19_15634,2021-05-16,2,70.0,-0.44099999999999995,-0.8819999999999999,0,0,0,2.0,3.0,76.0,65.4,-2.0452500000000016,-1.318649999999999,0.0,0.0,0.0
7457,"Cabrera Bello, Rafa",AT&T Byron Nelson,19,T21,21,0,351.0,2021,2021_19,2021_19_7457,2021-05-16,4,68.25,1.335,5.34,0,0,0,2.0,4.0,76.0,69.2,-1.7952499999999991,-1.57465,0.0,0.0,0.0
13971,"Baker, Chris",AT&T Byron Nelson,19,CUT,75,1,2001.0,2021,2021_19,2021_19_13971,2021-05-16,2,72.5,-2.9410000000000003,-5.882000000000001,0,0,0,2.0,5.0,75.0,75.8,-1.787749999999999,-1.6897000000000002,0.0,0.0,0.0
5689,"Garcia, Sergio",AT&T Byron Nelson,19,CUT,75,1,51.0,2021,2021_19,2021_19_5689,2021-05-16,2,70.0,-0.44099999999999984,-0.8819999999999997,0,0,0,2.0,3.0,75.0,53.2,-0.8107500000000003,0.13649999999999948,0.0,1.0,3.0
21237,"Hickok, Kramer",AT&T Byron Nelson,19,CUT,75,1,351.0,2021,2021_19,2021_19_21237,2021-05-16,2,70.0,-0.441,-0.882,0,0,0,0.0,2.0,54.0,63.8,0.18787500000000013,-0.8940499999999997,0.0,0.0,1.0
6762,"Perez, Pat",AT&T Byron Nelson,19,T39,39,0,151.0,2021,2021_19,2021_19_6762,2021-05-16,4,69.0,0.5850000000000001,2.3400000000000003,0,0,0,0.0,1.0,27.5,49.0,1.062875,0.42459999999999987,0.0,0.0,0.0
6846,"Barnes, Ricky",AT&T Byron Nelson,19,CUT,75,1,1001.0,2021,2021_19,2021_19_6846,2021-05-16,2,69.5,0.059,0.118,0,0,0,2.0,3.0,75.0,65.8,-0.5377499999999995,-0.8288,0.0,0.0,0.0
15651,"Ventura, Kris",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_15651,2021-05-16,2,70.0,-0.44099999999999984,-0.8819999999999997,0,0,0,2.0,4.0,76.0,75.4,-1.0452499999999996,-1.0746499999999997,0.0,0.0,2.0
15470,"Hossler, Beau",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_15470,2021-05-16,2,71.5,-1.941,-3.882,0,0,0,0.0,2.0,58.0,67.0,-0.8121249999999994,-1.2069000000000007,0.0,0.0,0.0
7097,"Wilkinson, Tim",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_7097,2021-05-16,2,69.5,0.059,0.118,0,0,0,1.0,1.0,54.5,47.8,0.4504999999999997,0.41175000000000017,0.0,0.0,0.0
6169,"Kuchar, Matt",AT&T Byron Nelson,19,T17,17,0,67.0,2021,2021_19,2021_19_6169,2021-05-16,4,68.0,1.585,6.34,0,0,0,1.0,2.0,46.5,44.8,0.472375,-0.12070000000000028,0.0,0.0,0.0
13531,"Kodaira, Satoshi",AT&T Byron Nelson,19,T13,13,0,351.0,2021,2021_19,2021_19_13531,2021-05-16,4,67.75,1.835,7.34,0,0,0,1.0,4.0,43.0,62.8,0.7281250000000001,-0.7164500000000004,0.0,0.0,0.0
22068,"Lovelady, Tom",AT&T Byron Nelson,19,CUT,75,1,751.0,2021,2021_19,2021_19_22068,2021-05-16,2,71.0,-1.441,-2.882,0,0,0,1.0,4.0,65.5,71.2,-1.5112500000000004,-1.8186,0.0,0.0,0.0
13831,"Knox, Russell",AT&T Byron Nelson,19,T39,39,0,101.0,2021,2021_19,2021_19_13831,2021-05-16,4,69.0,0.5850000000000001,2.3400000000000003,0,0,0,0.0,3.0,19.5,53.4,1.3128750000000005,0.2878499999999989,0.0,1.0,2.0
11451,"Garnett, Brice",AT&T Byron Nelson,19,T47,47,0,301.0,2021,2021_19,2021_19_11451,2021-05-16,4,69.25,0.3350000000000001,1.3400000000000003,0,0,0,1.0,2.0,64.5,48.2,-0.41912499999999964,0.5383999999999998,0.0,2.0,2.0
22051,"Wise, Aaron",AT&T Byron Nelson,19,T55,55,0,67.0,2021,2021_19,2021_19_22051,2021-05-16,4,69.5,0.08500000000000008,0.3400000000000003,0,0,0,1.0,1.0,42.0,41.2,-0.42887500000000023,0.20845000000000016,0.0,2.0,2.0
6283,"Sabbatini, Rory",AT&T Byron Nelson,19,T26,26,0,201.0,2021,2021_19,2021_19_6283,2021-05-16,4,68.5,1.085,4.34,0,0,0,2.0,3.0,76.0,61.6,-1.7952499999999998,-1.6164999999999996,0.0,1.0,1.0
6892,"Howell III, Charles",AT&T Byron Nelson,19,T55,55,0,81.0,2021,2021_19,2021_19_6892,2021-05-16,4,69.5,0.08500000000000008,0.3400000000000003,0,0,0,0.0,1.0,28.5,34.4,1.101874999999999,0.8494499999999992,0.0,1.0,2.0
14609,"Kim, Si Woo",AT&T Byron Nelson,19,T55,55,0,46.0,2021,2021_19,2021_19_14609,2021-05-16,4,69.5,0.08499999999999996,0.33999999999999986,0,0,0,0.0,1.0,22.5,30.4,1.2477499999999997,-0.21095000000000114,0.0,2.0,4.0
5874,"Percy, Cameron",AT&T Byron Nelson,19,70,70,0,401.0,2021,2021_19,2021_19_5874,2021-05-16,4,71.25,-1.665,-6.66,0,0,0,2.0,4.0,76.0,66.8,-1.7952500000000002,-1.5205000000000002,0.0,1.0,2.0
19841,"DeChambeau, Bryson",AT&T Byron Nelson,19,T55,55,0,9.0,2021,2021_19,2021_19_19841,2021-05-16,4,69.5,0.08500000000000008,0.3400000000000003,0,0,0,0.0,0.0,27.5,16.2,0.9587499999999987,2.0003000000000006,1.0,6.0,11.0
13470,"Kizzire, Patton",AT&T Byron Nelson,19,T3,3,0,141.0,2021,2021_19,2021_19_13470,2021-05-16,4,66.75,2.835,11.34,0,0,1,0.0,2.0,59.0,55.4,-0.18712500000000054,0.06349999999999953,0.0,1.0,3.0
22852,"Lyras, John",AT&T Byron Nelson,19,CUT,75,1,1501.0,2021,2021_19,2021_19_22852,2021-05-16,2,75.0,-5.441000000000001,-10.882000000000001,0,0,0,1.0,1.0,38.0,38.0,-1.6395,-1.6395,0.0,0.0,0.0
13497,"Lee, K.H.",AT&T Byron Nelson,19,1,1,0,176.0,2021,2021_19,2021_19_13497,2021-05-16,4,65.75,3.8349999999999995,15.339999999999998,0,0,1,0.0,1.0,43.5,48.2,0.43787499999999885,0.026749999999999385,0.0,1.0,1.0
14140,"Higgs, Harry",AT&T Byron Nelson,19,CUT,75,1,251.0,2021,2021_19,2021_19_14140,2021-05-16,2,69.5,0.059,0.118,0,0,0,1.0,2.0,68.0,52.4,-0.5441249999999993,0.3367000000000003,0.0,0.0,1.0
6222,"Henry, J.J.",AT&T Byron Nelson,19,CUT,75,1,1501.0,2021,2021_19,2021_19_6222,2021-05-16,2,71.5,-1.9409999999999998,-3.8819999999999997,0,0,0,2.0,4.0,75.0,73.0,-0.7877500000000005,-1.0963500000000004,0.0,0.0,0.0
13508,"Vegas, Jhonattan",AT&T Byron Nelson,19,T9,9,0,126.0,2021,2021_19,2021_19_13508,2021-05-16,4,67.5,2.085,8.34,0,0,1,0.0,1.0,45.5,43.4,0.5628750000000001,0.7811999999999998,0.0,1.0,1.0
19948,"Taylor, Ben",AT&T Byron Nelson,19,CUT,75,1,1001.0,2021,2021_19,2021_19_19948,2021-05-16,2,73.0,-3.441,-6.882,0,0,0,1.0,3.0,64.5,66.6,-1.7090000000000003,-1.0776000000000001,0.0,0.0,0.0
13562,"Matsuyama, Hideki",AT&T Byron Nelson,19,T39,39,0,23.0,2021,2021_19,2021_19_13562,2021-05-16,4,69.0,0.585,2.34,0,0,0,0.0,1.0,15.5,27.8,2.193749999999999,1.6034,1.0,1.0,3.0
24450,"Strafaci, Tyler",AT&T Byron Nelson,19,CUT,75,1,401.0,2021,2021_19,2021_19_24450,2021-05-16,2,75.0,-5.441,-10.882,0,0,0,2.0,3.0,75.0,57.25,-6.93275,-4.4655000000000005,0.0,0.0,0.0
10943,"Lashley, Nate",AT&T Byron Nelson,19,CUT,75,1,251.0,2021,2021_19,2021_19_10943,2021-05-16,2,72.5,-2.941,-5.882,0,0,0,2.0,2.0,77.5,58.0,-0.16225000000000184,0.06004999999999981,0.0,1.0,2.0
8820,"Snedeker, Brandt",AT&T Byron Nelson,19,T17,17,0,81.0,2021,2021_19,2021_19_8820,2021-05-16,4,68.0,1.5850000000000002,6.340000000000001,0,0,0,0.0,1.0,26.5,40.4,1.2268750000000002,0.4748,0.0,1.0,1.0
14050,"Sloan, Roger",AT&T Byron Nelson,19,T34,34,0,276.0,2021,2021_19,2021_19_14050,2021-05-16,4,68.75,0.8350000000000001,3.3400000000000003,0,0,0,1.0,2.0,66.5,51.6,-0.5218749999999994,0.3473,0.0,0.0,0.0
17646,"Fitzpatrick, Matt",AT&T Byron Nelson,19,CUT,75,1,21.0,2021,2021_19,2021_19_17646,2021-05-16,2,71.0,-1.441,-2.882,0,0,0,0.0,0.0,19.0,13.6,1.4977500000000006,1.8159000000000003,0.0,4.0,7.0
8479,"Harrington, Scott",AT&T Byron Nelson,19,CUT,75,1,501.0,2021,2021_19,2021_19_8479,2021-05-16,2,70.5,-0.9409999999999998,-1.8819999999999997,0,0,0,2.0,3.0,76.0,67.0,-3.045250000000001,-1.2810499999999991,0.0,0.0,0.0
